customer_age,tenure_months,monthly_charge,total_charges,avg_monthly_usage_gb,num_products,has_streaming,has_security_pack,support_tickets,late_payments,contract_type,payment_method,internet_service,region,is_promo
74,6,77.33,238.33,97.1,1,1,0,3,0,bianual,transferencia,fibra,norte,1
54,51,70.82,3482.6,152.44,3,1,1,0,1,bianual,debito,fibra,norte,1
38,53,63.96,3251.88,108.24,3,0,1,1,1,mensual,credito,movil,sur,1
45,14,57.97,905.86,178.3,3,1,0,2,0,mensual,debito,fibra,oeste,1
48,62,48.89,2958.35,100.73,3,0,1,4,0,mensual,credito,fibra,centro,0
29,38,78.1,2949.17,171.32,2,1,1,1,0,anual,credito,fibra,sur,0
33,35,43.92,1681.34,72.37,1,1,1,1,2,anual,efectivo,fibra,oeste,0
30,53,74.21,3941.7,44.83,3,1,0,2,0,mensual,credito,fibra,centro,0
49,37,102.34,3700.66,78.83,1,0,0,1,1,bianual,debito,fibra,oeste,1
44,40,91.74,3694.09,63.56,1,0,0,4,0,mensual,credito,fibra,oeste,1
49,23,37.91,777.89,57.97,4,0,0,2,0,bianual,efectivo,fibra,centro,1
22,67,55.34,3497.08,140.68,1,1,1,1,1,bianual,credito,cable,oeste,1
67,70,72.59,5126.15,106.78,3,1,0,1,1,mensual,transferencia,cable,sur,0
71,10,63.73,715.03,127.09,2,1,0,1,0,mensual,credito,movil,centro,1
65,53,39.81,2086.65,146.38,1,0,0,1,1,mensual,credito,cable,norte,0
60,2,71.94,128.21,35.72,4,1,0,1,0,mensual,credito,fibra,oeste,0
43,27,64.82,1699.32,148.5,3,1,0,1,0,bianual,transferencia,fibra,centro,0
25,70,99.46,7147.85,59.74,2,0,0,1,1,bianual,credito,cable,sur,1
28,13,60.44,821.71,91.16,4,1,1,2,1,mensual,credito,cable,centro,1
37,28,86.02,2393.25,25.39,2,0,0,2,0,mensual,transferencia,fibra,norte,0
33,16,42.19,791.28,152.73,2,0,0,1,0,anual,debito,movil,centro,1
37,53,46.5,2591.54,35.55,1,1,1,2,0,mensual,debito,fibra,centro,0
48,34,77.99,2704.92,59.99,4,1,0,4,0,anual,debito,fibra,sur,0
44,43,84.51,3749.96,63.62,4,0,0,2,1,mensual,credito,movil,centro,0
77,68,47.77,3315.11,113.56,4,0,1,1,1,mensual,transferencia,ninguno,centro,0
24,38,65.43,2492.27,112.04,1,0,0,1,1,mensual,credito,movil,oeste,0
59,53,40.13,2246.07,160.59,2,1,1,3,1,mensual,credito,ninguno,oeste,1
31,8,61.74,381.8,114.77,4,0,1,1,1,mensual,debito,fibra,norte,0
34,16,80.06,1166.39,168.29,4,1,1,1,2,mensual,efectivo,fibra,sur,0
45,69,57.17,4004.25,138.97,1,0,1,1,0,mensual,debito,fibra,norte,0
78,62,60.52,3670.82,72.73,2,0,1,0,1,anual,debito,cable,sur,1
76,48,44.66,2242.28,86.64,3,1,0,1,0,mensual,transferencia,movil,norte,1
68,28,53.33,1523.32,195.53,1,1,0,2,0,bianual,efectivo,fibra,centro,1
21,15,96.65,1698.2,181.37,2,1,1,4,0,mensual,debito,fibra,oeste,1
45,62,66.31,3992.67,161.2,4,1,1,2,1,anual,credito,movil,centro,0
67,57,46.96,2788.55,167.77,4,1,1,1,1,mensual,transferencia,fibra,centro,0
59,18,59.33,1008.51,143.26,1,1,0,0,2,bianual,debito,fibra,sur,1
40,43,36.25,1593.91,136.76,3,1,0,3,1,mensual,efectivo,ninguno,sur,1
25,45,46.75,2191.15,122.49,1,1,1,1,0,mensual,debito,fibra,norte,1
47,35,89.49,3179.65,204.94,3,1,1,3,3,bianual,credito,movil,norte,0
77,67,62.44,4244.32,96.77,3,1,0,1,0,mensual,debito,fibra,centro,0
35,9,99.03,941.83,132.02,3,1,0,2,0,anual,debito,fibra,oeste,0
27,19,63.28,1173.63,34.59,3,1,1,2,0,anual,debito,fibra,oeste,0
67,7,64.35,553.38,48.46,2,1,1,1,0,mensual,debito,fibra,oeste,0
70,50,76.54,3936.3,210.76,1,1,0,3,1,mensual,efectivo,fibra,norte,1
66,47,16.89,753.98,150.84,4,1,1,0,0,anual,credito,cable,sur,1
47,72,68.69,4851.89,109.37,4,0,0,0,0,bianual,debito,cable,norte,0
46,40,64.12,2597.93,123.92,2,1,0,1,0,mensual,credito,fibra,norte,1
63,11,91.75,1034.69,52.09,1,0,1,0,1,bianual,debito,fibra,norte,1
22,33,82.36,2525.65,98.59,3,0,0,2,0,anual,credito,cable,centro,0
38,7,44.59,339.82,47.09,1,0,0,1,0,anual,credito,fibra,centro,1
23,49,87.36,4184.51,105.23,4,1,1,3,0,anual,credito,fibra,oeste,0
49,49,60.28,2723.84,154.02,3,0,1,2,0,mensual,transferencia,ninguno,norte,0
74,62,48.72,3067.92,142.67,4,1,0,2,1,mensual,credito,ninguno,centro,0
54,25,68.55,1568.8,199.46,4,1,1,2,0,bianual,transferencia,fibra,centro,1
20,23,61.35,1565.86,134.74,4,1,0,2,0,anual,credito,fibra,centro,0
43,6,92.69,650.41,5.0,2,0,1,0,0,mensual,debito,cable,centro,1
53,30,71.13,2163.55,217.53,4,1,1,2,2,anual,debito,fibra,norte,0
46,35,68.7,2571.53,77.97,2,1,1,2,1,mensual,debito,movil,sur,0
45,55,81.21,4582.33,128.11,2,0,0,2,0,mensual,efectivo,fibra,norte,1
77,55,84.67,4549.7,125.09,4,1,0,1,0,mensual,transferencia,fibra,sur,0
30,11,79.1,991.69,132.04,2,1,0,3,2,mensual,efectivo,cable,norte,1
45,21,90.55,1819.46,122.4,2,1,1,2,1,mensual,transferencia,fibra,centro,1
40,37,75.96,2920.87,123.28,3,1,1,2,0,mensual,efectivo,fibra,oeste,0
27,25,68.02,1650.14,53.92,3,1,1,0,0,anual,credito,cable,norte,0
78,2,87.31,50.0,249.35,3,0,1,1,0,bianual,credito,ninguno,sur,0
47,61,63.36,3916.16,152.57,3,1,0,1,0,mensual,credito,fibra,sur,0
48,53,65.6,3419.0,122.59,2,1,0,0,1,mensual,transferencia,cable,norte,0
73,38,95.99,3777.26,212.09,4,1,0,4,0,bianual,efectivo,fibra,sur,1
34,23,94.19,2323.15,66.4,4,0,0,0,0,mensual,transferencia,movil,centro,1
33,61,64.85,3748.54,163.42,4,0,1,1,0,mensual,transferencia,fibra,sur,0
71,3,56.84,170.47,92.24,2,1,1,2,0,mensual,efectivo,fibra,sur,0
36,33,91.34,3092.27,140.12,1,0,1,1,0,bianual,debito,fibra,oeste,1
44,58,79.41,4620.81,141.22,1,0,0,2,0,mensual,credito,movil,centro,0
34,69,70.68,4894.43,5.0,4,1,1,0,0,bianual,transferencia,fibra,sur,1
34,19,59.21,1157.4,48.42,1,1,0,4,0,bianual,credito,cable,norte,1
40,47,70.97,3143.38,199.32,3,1,1,3,2,bianual,credito,fibra,oeste,0
33,14,64.61,1096.27,107.39,2,1,0,1,1,anual,credito,cable,oeste,1
46,9,53.04,556.7,220.08,4,1,0,2,1,anual,debito,ninguno,centro,0
67,26,67.32,1672.3,185.51,4,1,1,2,1,bianual,efectivo,fibra,norte,0
38,64,69.78,4376.04,108.99,1,1,0,2,0,mensual,transferencia,cable,centro,1
34,50,58.24,3015.98,104.57,2,0,1,1,0,anual,credito,fibra,centro,0
29,36,81.27,2957.2,202.42,4,0,1,1,2,mensual,debito,cable,norte,0
44,21,88.2,1895.88,225.15,2,0,1,0,2,mensual,debito,fibra,norte,0
38,11,82.46,973.57,105.67,4,0,1,6,2,mensual,credito,fibra,norte,0
42,20,60.03,1227.92,196.91,3,1,1,2,1,bianual,debito,movil,norte,0
43,11,78.6,638.99,171.5,4,0,1,1,2,mensual,debito,fibra,centro,0
52,14,66.4,880.46,180.13,1,1,0,2,0,mensual,debito,fibra,centro,0
47,50,42.76,2205.06,125.06,4,0,0,1,0,anual,debito,fibra,oeste,0
29,10,77.11,848.45,86.38,1,1,1,2,0,anual,debito,cable,oeste,0
57,4,67.63,213.64,67.28,1,0,0,4,0,mensual,transferencia,ninguno,centro,0
52,40,111.68,4462.92,54.79,1,0,0,3,2,mensual,credito,movil,norte,1
63,21,91.23,2055.43,215.54,4,1,0,2,0,anual,credito,movil,centro,1
66,33,77.8,2736.09,120.55,1,1,1,3,3,bianual,efectivo,movil,norte,1
68,11,69.49,804.1,62.76,3,0,1,1,1,bianual,credito,cable,centro,0
61,16,67.95,1193.85,170.12,2,1,0,0,0,mensual,transferencia,cable,norte,0
33,32,46.93,1544.42,96.06,3,1,0,2,1,mensual,debito,cable,centro,0
24,50,33.7,1769.7,87.45,3,1,0,3,0,anual,debito,ninguno,sur,0
55,30,49.29,1477.52,223.4,2,1,1,3,2,mensual,debito,fibra,centro,1
29,40,64.14,2493.35,53.46,4,1,0,2,0,anual,efectivo,cable,centro,0
29,38,27.1,1251.81,131.75,2,0,0,3,0,bianual,efectivo,movil,sur,1
58,20,55.2,1319.96,90.45,1,0,0,3,2,mensual,credito,fibra,oeste,0
55,21,60.54,1274.68,82.47,3,0,0,2,0,bianual,transferencia,movil,norte,0
28,31,61.12,1942.28,46.81,1,1,1,4,0,mensual,debito,movil,norte,0
74,3,53.09,179.86,122.98,2,0,0,1,0,bianual,credito,cable,centro,0
23,50,58.85,2948.9,76.3,3,0,1,1,1,mensual,debito,movil,sur,1
71,45,96.03,4332.93,149.57,4,0,0,2,0,bianual,credito,fibra,oeste,0
67,23,76.92,1910.03,117.65,3,1,1,2,1,mensual,debito,ninguno,centro,0
55,27,54.91,1354.41,104.37,3,1,0,2,0,mensual,credito,fibra,sur,1
38,24,63.77,1457.27,76.57,3,1,0,2,0,mensual,credito,fibra,centro,1
34,47,64.49,3143.14,191.54,2,1,1,2,2,anual,credito,cable,oeste,0
51,55,51.18,2837.33,156.78,4,1,1,1,0,bianual,debito,movil,norte,1
26,8,51.16,564.81,85.93,1,0,0,4,1,bianual,credito,cable,norte,0
65,30,83.19,2508.99,52.04,1,1,1,0,2,anual,debito,cable,oeste,1
45,1,57.44,104.94,25.6,1,1,1,3,2,mensual,debito,movil,oeste,0
50,33,45.3,1475.05,176.87,3,0,1,1,0,bianual,credito,cable,oeste,1
42,18,64.22,1323.12,165.46,2,0,1,4,2,mensual,debito,movil,sur,0
25,25,67.12,1787.37,172.33,1,1,1,2,0,anual,credito,fibra,centro,1
59,33,29.49,842.7,113.99,1,1,1,2,1,mensual,debito,ninguno,sur,1
59,24,64.27,1622.1,160.3,3,1,1,3,0,anual,credito,movil,centro,1
24,29,80.62,2467.25,171.36,3,1,1,4,0,mensual,credito,movil,norte,0
38,56,73.12,4095.63,116.51,3,1,0,3,1,mensual,debito,fibra,sur,1
20,59,105.14,6291.91,102.09,3,1,1,0,0,mensual,debito,ninguno,oeste,0
38,1,87.52,248.8,71.19,3,1,0,2,0,anual,credito,fibra,norte,0
62,28,91.08,2543.57,141.31,4,0,1,1,1,mensual,transferencia,fibra,norte,1
52,61,115.4,7085.83,147.96,3,1,1,2,0,bianual,debito,fibra,centro,0
54,39,78.65,3015.28,99.67,3,0,1,0,0,anual,debito,ninguno,centro,0
54,15,67.94,1088.84,105.56,2,1,0,0,1,bianual,transferencia,ninguno,sur,1
39,43,82.53,3441.22,109.14,3,0,1,0,0,mensual,debito,cable,centro,1
42,11,54.93,689.96,159.56,1,1,0,0,2,anual,debito,movil,oeste,0
63,2,66.94,324.18,51.28,1,1,1,1,4,mensual,debito,cable,centro,0
61,46,53.34,2353.78,64.74,4,1,0,1,0,bianual,efectivo,fibra,sur,0
45,38,72.16,2908.74,65.71,4,0,1,0,0,mensual,credito,cable,centro,1
63,55,53.27,2934.25,112.57,2,0,1,0,1,mensual,debito,fibra,sur,1
66,25,52.64,1247.55,135.76,2,1,1,0,1,mensual,credito,cable,norte,0
42,62,72.44,4474.9,66.56,3,1,0,1,2,mensual,debito,fibra,norte,0
69,31,62.52,1950.93,165.45,3,1,0,2,2,bianual,debito,fibra,sur,1
27,54,30.3,1598.03,193.13,1,0,1,0,1,mensual,efectivo,cable,sur,0
63,8,38.8,456.4,140.69,3,1,0,2,0,anual,credito,cable,norte,0
51,7,44.35,286.85,176.14,1,1,1,6,0,mensual,transferencia,movil,sur,0
74,57,49.11,2846.69,74.24,1,1,1,2,0,mensual,efectivo,cable,oeste,0
30,61,72.46,4683.69,75.43,2,1,1,0,0,bianual,debito,fibra,norte,0
22,68,68.94,4676.68,145.73,3,1,1,3,1,anual,debito,movil,oeste,1
21,24,84.18,1971.28,118.08,2,0,1,1,0,bianual,debito,fibra,norte,1
25,2,78.55,120.83,75.34,4,1,0,2,0,mensual,transferencia,movil,centro,0
50,71,84.29,6127.65,191.25,2,1,1,1,0,anual,credito,fibra,oeste,0
66,44,75.95,3339.48,134.94,3,1,0,1,0,anual,credito,fibra,norte,0
68,18,68.77,1278.12,155.11,3,1,1,1,1,anual,debito,cable,centro,1
62,55,84.79,4587.98,86.29,2,1,1,1,2,mensual,debito,movil,centro,1
35,66,81.55,5354.99,204.0,2,1,0,6,2,mensual,credito,fibra,centro,1
43,21,71.77,1630.99,112.2,2,1,0,0,0,mensual,debito,ninguno,norte,0
20,56,87.88,4754.1,170.95,2,1,1,2,0,anual,transferencia,cable,centro,1
50,57,22.78,1092.97,90.86,1,0,1,1,0,anual,efectivo,fibra,norte,0
64,37,59.77,2158.91,128.43,3,0,1,1,0,anual,efectivo,cable,sur,0
30,46,59.5,2696.27,147.89,1,1,0,1,1,mensual,credito,movil,norte,1
49,20,85.75,1689.78,219.77,1,1,0,2,0,anual,debito,cable,centro,0
38,67,93.29,6228.44,98.01,4,0,1,3,0,mensual,credito,fibra,centro,0
72,71,38.9,2770.13,130.13,3,1,0,2,0,bianual,debito,movil,norte,0
22,71,90.4,6375.58,149.59,2,0,1,0,1,mensual,efectivo,movil,centro,1
62,54,43.91,2541.01,49.26,3,1,1,2,0,anual,transferencia,movil,centro,0
20,4,44.46,283.24,11.28,1,1,1,1,0,mensual,debito,movil,sur,0
45,27,60.78,1633.31,70.21,2,0,1,4,1,mensual,transferencia,fibra,oeste,0
58,33,59.27,2071.7,168.36,2,0,1,1,2,mensual,debito,cable,norte,1
45,70,36.95,2282.45,205.82,2,1,1,1,0,mensual,transferencia,cable,norte,1
54,40,76.7,3114.94,73.85,2,1,1,1,1,mensual,credito,fibra,norte,0
58,39,77.23,3121.46,59.16,2,1,0,4,2,mensual,transferencia,cable,oeste,1
60,11,83.97,862.35,196.74,2,1,1,2,0,mensual,efectivo,fibra,centro,0
19,58,57.2,3387.83,91.73,2,1,0,0,1,bianual,debito,movil,norte,1
41,25,64.29,1537.75,101.41,1,0,0,2,0,mensual,credito,fibra,sur,1
48,7,64.45,497.81,192.96,1,1,0,1,1,mensual,debito,movil,sur,1
67,72,95.38,6716.96,184.74,2,1,0,2,2,anual,transferencia,fibra,oeste,1
55,14,15.0,324.72,166.7,3,0,1,2,0,anual,credito,movil,sur,0
40,2,47.78,102.34,34.43,4,1,0,1,0,mensual,efectivo,cable,norte,0
67,6,65.1,424.85,57.08,4,1,0,3,1,anual,efectivo,fibra,norte,1
36,33,45.46,1497.95,176.03,2,0,0,0,0,bianual,debito,fibra,centro,0
68,8,60.35,619.34,135.89,3,1,1,2,1,mensual,debito,cable,norte,1
54,61,62.73,3863.16,81.11,2,0,0,3,0,mensual,credito,fibra,oeste,0
65,37,53.16,2086.45,102.77,1,0,1,0,1,mensual,debito,movil,oeste,0
51,24,66.16,1529.0,175.55,3,0,1,3,1,bianual,debito,movil,centro,0
65,1,76.31,150.54,196.38,1,1,1,0,1,mensual,credito,cable,centro,0
62,35,60.75,2321.4,119.7,1,1,0,0,0,mensual,credito,fibra,norte,1
49,11,56.84,825.56,85.65,4,1,1,0,1,bianual,credito,fibra,norte,0
45,71,62.02,4102.6,106.23,4,1,0,4,0,bianual,debito,cable,norte,0
45,21,64.87,1388.07,187.15,3,1,1,2,1,mensual,debito,cable,centro,1
75,35,33.67,1007.51,186.18,3,1,1,3,1,mensual,debito,cable,norte,1
54,2,73.31,106.24,129.71,3,0,1,3,0,anual,transferencia,cable,centro,0
47,10,56.88,509.21,93.53,3,1,1,1,0,anual,credito,cable,centro,0
38,15,87.71,1394.21,174.14,3,1,0,1,0,mensual,credito,cable,oeste,1
18,4,75.64,292.01,201.15,1,1,1,1,2,mensual,efectivo,cable,centro,0
28,53,86.06,4478.41,47.32,4,1,0,3,0,bianual,efectivo,movil,centro,1
53,69,46.8,3298.88,108.38,1,1,0,1,0,anual,debito,fibra,sur,0
20,71,58.32,4022.18,177.8,3,1,1,0,0,mensual,transferencia,fibra,oeste,1
64,20,42.64,766.01,123.68,4,1,1,1,0,bianual,debito,fibra,norte,1
39,57,52.31,2941.73,95.57,1,1,1,2,0,anual,transferencia,fibra,norte,0
48,37,87.54,3220.75,129.26,1,1,1,0,0,bianual,debito,cable,centro,0
52,4,91.77,394.17,138.54,2,1,1,2,0,mensual,debito,movil,oeste,1
36,7,44.33,338.86,63.66,2,0,1,1,1,mensual,efectivo,cable,norte,0
54,40,56.75,2201.18,124.54,1,1,1,1,0,anual,credito,ninguno,oeste,0
51,31,63.63,2006.78,138.37,3,1,0,2,0,mensual,debito,fibra,sur,0
38,1,75.54,90.7,95.46,4,0,0,1,1,mensual,efectivo,fibra,centro,1
59,67,33.32,2238.5,81.03,1,1,0,4,0,anual,debito,fibra,centro,0
34,53,36.15,1736.6,93.11,4,0,0,1,2,anual,debito,cable,centro,0
56,37,73.81,2789.7,71.45,3,1,1,2,0,mensual,credito,fibra,oeste,0
19,72,29.92,2228.23,162.53,2,1,1,1,1,mensual,transferencia,fibra,sur,0
42,70,56.96,4080.56,70.82,3,0,1,2,0,anual,credito,fibra,centro,1
43,71,67.92,4842.88,129.45,1,1,0,0,1,anual,credito,movil,centro,0
41,19,72.48,1507.5,101.29,4,0,1,0,3,mensual,credito,fibra,centro,1
71,64,62.45,4056.93,84.69,1,1,1,1,1,mensual,credito,fibra,oeste,0
67,37,58.42,2113.85,188.57,1,1,0,1,1,mensual,credito,cable,sur,1
61,53,80.2,4244.98,113.46,3,1,0,6,0,bianual,debito,fibra,norte,1
33,62,70.13,4281.14,86.53,1,1,1,1,2,anual,debito,cable,centro,1
42,12,53.35,523.22,81.74,1,0,0,2,1,anual,transferencia,cable,norte,0
41,33,65.68,2252.96,136.95,2,1,1,1,1,anual,transferencia,movil,sur,0
62,10,71.9,689.83,161.33,3,1,1,0,0,mensual,credito,movil,centro,0
58,21,95.93,2098.88,183.54,2,0,0,1,0,mensual,debito,fibra,norte,1
26,30,79.15,2599.62,111.62,4,0,0,2,4,mensual,credito,movil,oeste,1
43,62,86.86,5512.03,108.61,4,1,1,5,0,mensual,debito,cable,sur,0
54,63,54.01,3288.41,126.55,2,1,0,3,0,mensual,credito,movil,sur,0
42,29,55.56,1544.82,128.36,3,1,1,2,0,mensual,credito,cable,centro,0
21,24,60.76,1528.1,81.4,3,1,0,3,1,bianual,credito,fibra,norte,0
25,39,62.42,2485.88,193.12,2,1,0,2,1,mensual,debito,cable,centro,0
77,66,46.86,3253.12,121.11,2,0,1,4,0,bianual,efectivo,ninguno,norte,0
49,71,87.79,6190.49,146.74,1,0,1,1,1,anual,debito,ninguno,centro,1
26,17,80.9,1224.97,141.22,4,0,0,1,0,anual,debito,fibra,sur,0
78,14,59.5,722.9,140.2,3,1,0,1,1,mensual,credito,cable,centro,0
75,51,76.55,4048.0,69.8,2,0,0,2,0,mensual,transferencia,movil,norte,0
70,22,69.01,1538.73,119.68,1,1,0,1,0,anual,transferencia,fibra,oeste,0
51,15,77.96,1270.75,234.04,1,0,0,1,1,mensual,credito,cable,sur,0
65,3,40.8,83.26,199.36,1,0,1,3,0,mensual,credito,ninguno,sur,0
78,30,62.38,1785.02,127.85,2,1,1,1,0,anual,credito,cable,norte,0
47,29,63.96,1935.13,101.66,3,0,1,3,2,mensual,debito,fibra,norte,0
78,41,76.23,2967.46,9.11,4,1,1,2,2,mensual,debito,fibra,norte,1
68,15,53.69,865.43,95.13,3,0,1,2,3,bianual,credito,cable,norte,1
56,52,20.0,1236.12,116.08,1,1,1,3,0,mensual,credito,cable,centro,0
73,49,45.53,1961.17,104.13,1,0,1,0,0,mensual,credito,movil,centro,0
42,34,63.9,2061.29,107.62,3,0,1,1,0,mensual,efectivo,movil,norte,1
31,14,66.15,924.72,151.12,3,1,1,0,1,bianual,credito,fibra,norte,0
76,37,95.31,3471.73,69.98,1,1,0,1,2,bianual,transferencia,movil,norte,1
48,49,75.49,3685.09,133.63,3,1,1,2,1,mensual,efectivo,fibra,centro,0
59,27,66.47,2061.27,114.49,1,1,1,1,0,mensual,debito,fibra,norte,0
70,19,64.42,1146.8,75.88,3,1,1,0,1,anual,credito,cable,norte,0
27,37,84.88,3116.23,203.71,4,0,0,2,0,mensual,transferencia,cable,sur,1
68,26,54.38,1296.4,157.39,1,1,0,2,3,mensual,credito,fibra,centro,0
60,29,62.47,1643.95,80.68,2,0,1,2,0,mensual,efectivo,cable,norte,0
71,26,45.39,1233.59,145.86,4,0,1,0,0,mensual,credito,movil,centro,0
31,22,90.54,1798.01,50.53,3,0,0,2,0,anual,efectivo,cable,centro,1
76,52,72.06,3591.38,86.83,3,1,0,2,1,mensual,debito,fibra,centro,1
25,34,52.26,1782.31,186.38,4,1,0,5,1,mensual,transferencia,ninguno,sur,0
35,34,62.94,2210.48,137.58,2,1,1,1,1,mensual,debito,fibra,sur,1
49,48,74.17,3456.11,133.56,3,1,0,2,0,mensual,debito,fibra,oeste,0
53,27,60.49,1544.52,169.35,2,0,1,1,0,bianual,debito,fibra,centro,0
70,8,55.38,246.97,150.56,4,0,0,1,2,mensual,credito,fibra,norte,0
27,62,53.22,3360.8,106.7,2,1,0,1,0,mensual,debito,fibra,centro,0
75,5,71.1,359.74,166.82,1,1,0,4,1,mensual,debito,fibra,centro,0
50,42,58.56,2460.74,35.55,4,0,0,2,0,bianual,credito,cable,oeste,1
59,20,56.83,979.22,86.63,2,1,1,2,4,anual,credito,fibra,centro,0
22,16,40.95,752.61,115.15,3,1,0,1,0,mensual,credito,fibra,centro,1
28,4,66.4,205.55,147.39,2,0,1,1,0,mensual,credito,cable,sur,1
43,65,61.74,4119.84,103.75,2,1,1,3,0,anual,transferencia,fibra,centro,0
51,31,59.21,1756.8,30.8,1,1,1,4,0,anual,transferencia,cable,norte,0
49,25,68.58,1753.65,23.78,1,1,1,1,0,mensual,credito,fibra,oeste,1
27,54,78.46,4146.27,116.6,1,0,0,3,1,mensual,transferencia,movil,centro,0
60,3,77.63,348.31,96.11,2,0,1,0,2,anual,transferencia,ninguno,centro,1
31,41,74.95,2927.81,74.5,4,1,1,1,0,mensual,credito,fibra,centro,0
31,36,60.67,2220.27,66.14,1,1,1,3,1,anual,debito,cable,norte,1
24,40,54.79,2045.11,126.69,3,0,1,3,0,mensual,debito,movil,norte,0
71,9,46.21,364.58,185.11,3,1,1,1,1,anual,credito,cable,centro,0
59,69,54.32,3824.79,126.69,3,1,0,3,2,anual,efectivo,fibra,centro,1
19,18,65.35,1039.36,185.78,3,0,1,2,1,bianual,debito,fibra,oeste,0
25,49,50.85,2547.91,101.3,4,0,1,0,0,anual,credito,cable,centro,0
55,54,66.73,3694.08,142.17,2,1,0,1,0,mensual,debito,cable,sur,0
57,25,47.62,950.33,187.6,3,1,0,4,1,anual,credito,movil,centro,0
73,10,35.1,408.08,112.11,4,0,0,0,2,anual,transferencia,fibra,centro,0
76,22,79.75,1889.58,121.3,3,1,1,1,1,mensual,transferencia,fibra,centro,0
70,59,56.46,3241.34,101.28,4,1,1,0,1,mensual,efectivo,fibra,centro,0
69,66,49.93,3192.24,149.63,4,1,0,0,2,mensual,credito,cable,centro,0
49,68,45.31,2885.96,165.11,2,0,1,1,1,anual,credito,cable,oeste,0
75,17,72.61,1118.99,137.56,4,1,0,0,0,mensual,efectivo,fibra,sur,0
26,44,89.75,4071.27,108.53,2,1,1,1,0,mensual,transferencia,cable,centro,0
54,11,57.74,585.04,45.01,4,1,1,2,1,anual,efectivo,movil,norte,1
23,52,61.12,3238.23,117.58,1,0,1,0,0,bianual,debito,movil,oeste,1
64,30,84.29,2453.76,110.4,4,1,0,0,1,mensual,debito,movil,sur,0
61,52,32.41,1671.87,131.8,4,0,0,2,0,mensual,debito,cable,centro,1
78,50,100.4,5169.51,125.84,2,1,0,1,3,bianual,transferencia,movil,centro,1
25,72,108.99,8008.89,198.62,1,0,0,0,0,bianual,debito,cable,sur,0
61,36,16.29,604.79,85.18,3,1,1,2,0,mensual,transferencia,fibra,norte,0
21,25,63.24,1556.06,41.24,3,1,0,3,3,mensual,credito,ninguno,centro,0
23,38,52.06,1883.43,62.87,2,1,1,3,0,mensual,transferencia,fibra,sur,0
45,12,60.23,819.01,88.32,3,1,1,3,1,mensual,transferencia,fibra,sur,1
76,9,57.47,502.86,174.1,3,1,0,3,1,mensual,credito,fibra,centro,0
29,38,79.61,3180.61,55.14,2,1,1,1,1,anual,debito,cable,centro,1
36,60,62.97,3576.3,61.81,2,1,0,3,1,anual,credito,cable,norte,0
67,39,48.6,1843.58,140.7,1,1,0,2,0,anual,efectivo,cable,centro,0
78,57,61.9,3510.64,162.47,3,1,0,0,0,bianual,debito,fibra,oeste,0
51,13,74.27,1026.94,42.54,3,1,0,2,0,anual,debito,fibra,sur,0
38,33,43.69,1286.64,31.4,4,1,1,3,0,mensual,transferencia,fibra,sur,0
70,45,35.37,1575.33,80.67,2,0,0,0,0,mensual,debito,fibra,centro,0
48,26,100.87,2739.51,152.87,1,0,0,1,0,anual,debito,fibra,norte,0
41,2,53.44,144.65,127.16,1,1,1,6,0,anual,transferencia,fibra,oeste,0
32,6,62.53,415.32,82.5,4,1,0,1,0,mensual,transferencia,ninguno,norte,0
74,67,57.84,3777.71,156.97,4,0,0,3,1,mensual,debito,movil,centro,1
45,44,74.87,3268.2,126.22,4,1,0,2,0,anual,efectivo,fibra,centro,0
77,20,96.91,1815.24,114.62,2,1,1,2,0,mensual,transferencia,fibra,centro,1
29,19,75.44,1554.9,39.28,4,0,1,2,0,anual,debito,movil,oeste,0
51,3,37.67,163.77,81.47,3,1,0,0,2,mensual,credito,cable,centro,0
43,69,40.09,2781.57,217.85,1,0,0,2,0,anual,transferencia,movil,oeste,1
29,8,57.82,483.9,103.19,2,0,1,2,0,mensual,credito,movil,centro,1
77,55,60.17,3455.05,72.16,4,0,0,1,0,mensual,credito,fibra,oeste,0
21,18,34.0,854.14,100.89,1,1,0,2,2,anual,credito,fibra,norte,0
19,25,79.75,2003.6,125.95,3,1,1,3,2,mensual,debito,fibra,oeste,0
74,20,45.45,918.93,164.17,1,1,1,3,2,mensual,credito,cable,centro,1
33,60,91.88,5560.47,151.05,3,1,0,3,1,mensual,debito,movil,oeste,0
49,3,97.77,467.67,86.17,2,1,1,0,0,mensual,transferencia,fibra,sur,0
24,26,60.53,1666.89,183.58,1,0,0,2,1,mensual,debito,movil,centro,1
30,21,72.9,1578.82,160.73,1,1,0,2,0,mensual,debito,cable,centro,0
68,20,42.82,949.15,97.74,1,1,1,1,0,mensual,debito,cable,centro,1
40,14,76.23,1117.31,113.59,4,1,0,2,2,anual,transferencia,cable,centro,1
69,66,56.03,3530.51,150.03,4,1,1,1,1,bianual,credito,cable,oeste,0
74,28,45.43,1400.49,173.74,1,1,0,3,1,mensual,credito,cable,sur,1
77,31,59.79,1758.02,44.07,2,0,1,1,0,bianual,credito,movil,centro,1
76,28,56.62,1575.1,123.52,1,1,1,2,1,bianual,credito,cable,oeste,1
43,71,59.15,4106.79,118.44,3,0,0,0,1,anual,efectivo,fibra,centro,0
30,25,82.09,2020.78,91.47,4,0,1,1,1,anual,debito,cable,sur,0
64,25,50.86,1300.27,91.21,3,1,1,2,1,mensual,debito,cable,centro,0
